Id	Character	Name	Ability Name	Ability Element	Ability Pot. %	Ability Range	Ability Text	Ability Type	Command ATB	Command Sigil	Effect0	Effect0_Condition	Effect0_Custom	Effect0_Duration	Effect0_EffectCount	Effect0_Extend	Effect0_Pot	Effect0_PotMax	Effect0_Range	Effect0_Type	Effect1	Effect1_Condition	Effect1_Custom	Effect1_Duration	Effect1_EffectCount	Effect1_Extend	Effect1_Pot	Effect1_PotMax	Effect1_Range	Effect1_Type	Effect2	Effect2_Condition	Effect2_Custom	Effect2_Duration	Effect2_EffectCount	Effect2_Extend	Effect2_Pot	Effect2_PotMax	Effect2_Range	Effect2_Type	Effect3	Effect3_Condition	Effect3_Custom	Effect3_Duration	Effect3_Extend	Effect3_Pot	Effect3_PotMax	Effect3_Range	Effect3_Type	Effect4	Effect4_Custom	Effect4_Duration	Effect4_Extend	Effect4_Pot	Effect4_Range	Effect4_Type	Effect5	Effect5_Custom	Effect5_Extend	Effect5_Pot	Effect5_PotMax	Effect5_Range	Effect5_Type	GachaType	Initial Charge Time	MateriaSupport0	MateriaSupport1	MateriaSupport2	Recharge Time	Use Count
2024	Barret	Hell House Cannon	Manara Breach Surge	Non-Elemental	360.0	Single Enemy	Deal 360.0% Mag. Non-Elemental damage [Rng: Single Enemy] \nMDEF Down [Pot: Low] [Rng: Single Enemy] [Dur: 28s] [Ext: 9s] [Max pot: Mid] \n[Crit rate:10.0%] 	Mag.	4		MDEF Down			28		9	Low	Mid	Single Enemy	BuffDebuff	Crit Rate						10.0%		Single Enemy	AdditionalEffect																																		Event		ATK Boost I	ATK Boost I	MATK Boost I		No limit
2025	Barret	Siege Cannon	Watera Surge A	Water	290.0	All Enemies	Deal 290.0% Mag. Water damage [Rng: All Enemies] 	Mag.	4																																																							Event		ATK Boost I	MATK Boost I	MATK Boost I		No limit
2027	Barret	Leviathan Buster	Watera Surge	Water	450.0	Single Enemy	Deal 450.0% Mag. Water damage [Rng: Single Enemy] 	Mag.	4																																																							Grindable		ATK Boost I	MATK Boost I	MATK Boost I		No limit
2029	Barret	Rhad Cannon	Solid Bravery	Heal	14.0	Single Ally	Mag. heal is cast [14.0% of Healing Pot.] [Rng: Single Ally] \nPATK Up [Pot: Low] [Rng: Single Ally] [Dur: 44s] [Ext: 14s] [Max pot: Mid] \nApplies Regen [Rng: Single Ally] [Dur: 15s] [Ext: 3s] 	Mag.	4		PATK Up			44		14	Low	Mid	Single Ally	BuffDebuff	Regen			15		3	30.0%		Single Ally	StatusChangeEffect																																		Event		ATK Boost I	ATK Boost I	PATK Boost I		No limit
2031	Barret	Ultimate Gatling Gun	Ult. Agitation	Heal	5.0	All Allies	Phys. heal is cast [5.0% of Healing Pot.] [Rng: All Allies] \nPDEF Up [Pot: High] [Rng: All Allies] [Dur: 20s] [Ext: 20s] [Max pot: High] 	Phys.	0		PDEF Up			20		20	High	High	All Allies	BuffDebuff																																												Ultimate	30				30	1
2032	Barret	Escutcheon Cannon	Zone of Protection	Heal	8.0	All Allies	Mag. heal is cast [8.0% of Healing Pot.] [Rng: All Allies] \nMDEF Up [Pot: High] [Rng: All Allies] [Dur: 20s] [Ext: 6s] [Max pot: High] \nWhen HP is greater than 70.0%, MATK Up [Pot: High] [Rng: All Allies] [Dur: 20s] [Ext: 6s] [Max pot: High] 	Mag.	4		MDEF Up			20		6	High	High	All Allies	BuffDebuff	MATK Up	When HP is greater than 70.0%		20		6	High	High	All Allies	BuffDebuff																																		Featured		ATK Boost I	MATK Boost I	◯ Circle Sigil Boost I (+2)		No limit
2033	Barret	Sunrise Cannon	Sunrise Barrage	Non-Elemental	780.0	All Enemies	Deal 780.0% Phys. Non-Elemental damage [Rng: All Enemies] \nFire Resistance Up [Pot: Mid] [Rng: All Allies] [Dur: 30s] [Ext: 10s] [Max pot: High] \nLightning Resistance Up [Pot: Mid] [Rng: All Allies] [Dur: 30s] [Ext: 10s] [Max pot: High] \nWhen HP is greater than 70.0%, PDEF Up [Pot: Mid] [Rng: All Allies] [Dur: 30s] [Ext: 10s] [Max pot: High] \n[Crit rate:10.0%] 	Phys.	4		Fire Resistance Up			30		10	Mid	High	All Allies	BuffDebuff	Lightning Resistance Up			30		10	Mid	High	All Allies	BuffDebuff	PDEF Up	When HP is greater than 70.0%		30		10	Mid	High	All Allies	BuffDebuff	Crit Rate					10.0%		All Enemies	AdditionalEffect															Featured		PATK Boost I	PATK Boost I	◯ Circle Sigil Boost I (+2)		No limit
2035	Barret	Fafnir Rifle	Dragon's Roar	Non-Elemental	540.0	All Enemies	Deal 540.0% Phys. Non-Elemental damage [Rng: All Enemies] \nApplies Provoke [Rng: Self] [Dur: 60s] [Ext: 0s] \nApplies Veil [Pot: +10.0% of target's max HP] [Rng: Self] [Dur: 60s] [Ext: 12s] \nWhen HP is greater than 70.0%, PDEF Up [Pot: Mid] [Rng: All Allies] [Dur: 20s] [Ext: 6s] [Max pot: High] \n[Crit rate:10.0%] \n{Spade Customization} Applies Phys. Damage Bonus [Pot: 30.0%] [Rng: All Allies] [Dur: 40s] [Ext: 13s] 	Phys.	4		Provoke			60		0	0.0%		Self	StatusChangeEffect	Veil			60		12	10.0%		Self	StatusChangeEffect	PDEF Up	When HP is greater than 70.0%		20		6	Mid	High	All Allies	BuffDebuff	Crit Rate					10.0%		All Enemies	AdditionalEffect	Phys. Damage Bonus	Spade	40	13	30.0%	All Allies	StatusChangeEffect								Crossover		PATK Boost I	PATK Boost I	◯ Circle Sigil Boost I (+2)		No limit
2036	Barret	Missing Score	Guardian Aura	Heal	5.0	All Allies	Mag. heal is cast [5.0% of Healing Pot.] [Rng: All Allies] \nApplies Physical Resistance Increased [Pot: 50.0%] [Rng: All Allies] [Dur: 15s] [Ext: 0s] \nApplies Magic Resistance Increased [Pot: 50.0%] [Rng: All Allies] [Dur: 15s] [Ext: 0s] 	Mag.	0		Physical Resistance Increased			15		0	50.0%		All Allies	StatusChangeEffect	Magic Resistance Increased			15		0	50.0%		All Allies	StatusChangeEffect																																		Ultimate	20				60	2
2038	Barret	Teacher's Paper Fan	Winds of Discipline	Wind	500.0	All Enemies	Deal 500.0% Phys. Wind damage [Rng: All Enemies] \nWhen HP is greater than 50.0%, Wind Resistance Down [Pot: High] [Rng: All Enemies] [Dur: 30s] [Ext: 10s] [Max pot: High] \nApplies Veil [Pot: +10.0% of target's max HP] [Rng: Self] [Dur: 60s] [Ext: 12s] \n{Spade Customization} Wind Damage Up [Pot: High] [Rng: All Allies] [Dur: 30s] [Ext: 10s] [Max pot: High] 	Phys.	3		Wind Resistance Down	When HP is greater than 50.0%		30		10	High	High	All Enemies	BuffDebuff	Veil			60		12	10.0%		Self	StatusChangeEffect	Wind Damage Up		Spade	30		10	High	High	All Allies	BuffDebuff																								Crossover		PATK Boost I	PATK Boost I	◯ Circle Sigil Boost I (+2)		No limit
2039	Barret	Hook Launcher	Thundara Surge A	Lightning	290.0	All Enemies	Deal 290.0% Mag. Lightning damage [Rng: All Enemies] 	Mag.	4																																																							Event		ATK Boost I	MATK Boost I	MATK Boost I		No limit
2040	Barret	Quad Gatling Gun	Armora Breach Surge	Non-Elemental	360.0	Single Enemy	Deal 360.0% Mag. Non-Elemental damage [Rng: Single Enemy] \nPDEF Down [Pot: Low] [Rng: Single Enemy] [Dur: 28s] [Ext: 9s] [Max pot: Mid] \n[Crit rate:10.0%] 	Mag.	4		PDEF Down			28		9	Low	Mid	Single Enemy	BuffDebuff	Crit Rate						10.0%		Single Enemy	AdditionalEffect																																		Event		ATK Boost I	PATK Boost I	PATK Boost I		No limit
3001	Tifa	Leather Gloves	Omnistrike	Non-Elemental	540.0	Single Enemy	Deal 540.0% Phys. Non-Elemental damage [Rng: Single Enemy] \n[Crit rate:10.0%] \nPATK Down [Pot: High] [Rng: Single Enemy] [Dur: 25s] [Ext: 8s] [Max pot: High] 	Phys.	4		Crit Rate						10.0%		Single Enemy	AdditionalEffect	PATK Down			25		8	High	High	Single Enemy	BuffDebuff																																		Featured		PATK Boost I	PATK Boost I	ATK Boost (Fire) I		No limit
3005	Tifa	Grand Gloves	Vigor	Heal	132.0	Self	Phys. heal is cast [132.0% of Healing Pot.] [Rng: Self] \nRemoves Ailment: Poison, Ailment: Silence [Rng: Self] 	Phys.	5		Removes Ailment: Poison, Ailment: Silence								Self	CancelEffect																																												Featured		ATK Boost I	MATK Boost I	ATK Boost (Water) I		No limit
3006	Tifa	Sonic Striker	Divekick	Non-Elemental	990.0	Single Enemy	Deal 990.0% Phys. Non-Elemental damage [Rng: Single Enemy] \n[Crit rate:10.0%] 	Phys.	4		Crit Rate						10.0%		Single Enemy	AdditionalEffect																																												Featured		ATK Boost I	ATK Boost I	PATK Boost I		No limit
3007	Tifa	Tiger Fangs	Uppershot	Non-Elemental	540.0	Single Enemy	Deal 540.0% Phys. Non-Elemental damage [Rng: Single Enemy] \nMATK Down [Pot: High] [Rng: Single Enemy] [Dur: 25s] [Ext: 8s] [Max pot: High] \n[Crit rate:10.0%] 	Phys.	4		MATK Down			25		8	High	High	Single Enemy	BuffDebuff	Crit Rate						10.0%		Single Enemy	AdditionalEffect																																		Featured		ATK Boost I	PATK Boost I	PATK Boost I		No limit
3010	Tifa	Crystal Gloves	Thundaga A	Lightning	500.0	All Enemies	Deal 500.0% Mag. Lightning damage [Rng: All Enemies] 	Mag.	4																																																							Featured		MATK Boost I	MATK Boost I	✕ Cross Sigil Boost I (+2)		No limit
3011	Tifa	Motor Drive	Sonic Spiral	Wind	790.0	Single Enemy	Deal 790.0% Phys. Wind damage [Rng: Single Enemy] 	Phys.	4																																																							Featured		PATK Boost I	PATK Boost I	PATK Boost I		No limit
3013	Tifa	Kaiser Knuckles	Chi Trap	Non-Elemental	480.0	Single Enemy	Deal 480.0% Mag. Non-Elemental damage [Rng: Single Enemy] \nMDEF Down [Pot: High] [Rng: Single Enemy] [Dur: 25s] [Ext: 8s] [Max pot: High] \n[Crit rate:10.0%] 	Mag.	4		MDEF Down			25		8	High	High	Single Enemy	BuffDebuff	Crit Rate						10.0%		Single Enemy	AdditionalEffect																																		Featured		ATK Boost I	ATK Boost I	MATK Boost I		No limit
3014	Tifa	Work Gloves	Wall of Will	Heal	14.0	Self	Mag. heal is cast [14.0% of Healing Pot.] [Rng: Self] \nPDEF Up [Pot: High] [Rng: Self] [Dur: 35s] [Ext: 11s] [Max pot: High] \nPATK Up [Pot: High] [Rng: Self] [Dur: 35s] [Ext: 11s] [Max pot: High] 	Mag.	4		PDEF Up			35		11	High	High	Self	BuffDebuff	PATK Up			35		11	High	High	Self	BuffDebuff																																		Guild		PATK Boost I	PATK Boost I	✕ Cross Sigil Boost I (+2)		No limit
3015	Tifa	Powersoul	Savage Blast	Non-Elemental	900.0	Single Enemy	Deal 900.0% Mag. Non-Elemental damage [Rng: Single Enemy] \n[Crit rate:10.0%] 	Mag.	4		Crit Rate						10.0%		Single Enemy	AdditionalEffect																																												Featured		ATK Boost I	MATK Boost I	MATK Boost I		No limit
3019	Tifa	Lifeguard Wraps	Healing Waves	Heal	55.0	All Allies	Mag. heal is cast [55.0% of Healing Pot.] [Rng: All Allies] 	Mag.	4																																																							Featured		ATK Boost I	MATK Boost I	HEAL Boost I		No limit
3020	Tifa	Feathered Gloves	Featherstrike	Non-Elemental	420.0	Single Enemy	Deal 420.0% Phys. Non-Elemental damage [Rng: Single Enemy] \nMDEF Down [Pot: Mid] [Rng: Single Enemy] [Dur: 24s] [Ext: 8s] [Max pot: Mid] \nWhen HP is greater than 50.0%, Water Damage Up [Pot: High] [Rng: Self] [Dur: 35s] [Ext: 7s] [Max pot: High] \n[Crit rate:10.0%] \n{Spade Customization} On first use, Applies HP Gain [When triggered: restores 8.0% of target's max HP] [Rng: All Allies] [Dur: 60s] [Ext: 0s] 	Phys.	3		MDEF Down			24		8	Mid	Mid	Single Enemy	BuffDebuff	Water Damage Up	When HP is greater than 50.0%		35		7	High	High	Self	BuffDebuff	Crit Rate						10.0%		Single Enemy	AdditionalEffect	HP Gain	On first use	Spade	60	0	8.0%		All Allies	StatusChangeEffect															Featured		ATK Boost I	ATK Boost (Water) I	✕ Cross Sigil Boost I (+2)		No limit
3024	Tifa	Bahamut Knuckles	Ruinra Surge	Non-Elemental	450.0	Single Enemy	Deal 450.0% Mag. Non-Elemental damage [Rng: Single Enemy] \n[Crit rate:10.0%] 	Mag.	4	◊ Diamond	Crit Rate						10.0%		Single Enemy	AdditionalEffect																																												Grindable		ATK Boost I	ATK Boost I	MATK Boost I		No limit
3025	Tifa	Holy Flame Gloves	Freezing Blow	Ice	800.0	Single Enemy	Deal 800.0% Phys. Ice damage [Rng: Single Enemy] 	Phys.	4																																																							Featured		PATK Boost I	PATK Boost I	◯ Circle Sigil Boost I (+2)		No limit
3027	Tifa	Amarant's Claws	No Mercy	Non-Elemental	720.0	Single Enemy	Deal 720.0% Phys. Non-Elemental damage [Rng: Single Enemy] \nPATK Up [Pot: High] [Rng: Self] [Dur: 40s] [Ext: 8s] [Max pot: High] \n[Crit rate:10.0%] \nWhen HP is greater than 50.0%, MATK Down [Pot: Mid] [Rng: Single Enemy] [Dur: 30s] [Ext: 10s] [Max pot: High] 	Phys.	4		PATK Up			40		8	High	High	Self	BuffDebuff	Crit Rate						10.0%		Single Enemy	AdditionalEffect	MATK Down	When HP is greater than 50.0%		30		10	Mid	High	Single Enemy	BuffDebuff																								Crossover		PATK Boost I	PATK Boost I	PATK Boost I		No limit
3028	Tifa	Bunny Gloves	Aqua Splash	Water	850.0	Single Enemy	Deal 850.0% Mag. Water damage [Rng: Single Enemy] \nWhen HP is greater than 50.0%, MATK Up [Pot: Low] [Rng: Self] [Dur: 35s] [Ext: 7s] [Max pot: High] 	Mag.	4		MATK Up	When HP is greater than 50.0%		35		7	Low	High	Self	BuffDebuff																																												Featured		MATK Boost I	MATK Boost I	✕ Cross Sigil Boost I (+2)		No limit
3029	Tifa	Oven Mitts	Solid Bravery	Heal	14.0	Single Ally	Mag. heal is cast [14.0% of Healing Pot.] [Rng: Single Ally] \nPATK Up [Pot: Low] [Rng: Single Ally] [Dur: 44s] [Ext: 14s] [Max pot: Mid] \nApplies Regen [Rng: Single Ally] [Dur: 15s] [Ext: 3s] 	Mag.	4		PATK Up			44		14	Low	Mid	Single Ally	BuffDebuff	Regen			15		3	30.0%		Single Ally	StatusChangeEffect																																		Event		ATK Boost I	ATK Boost I	PATK Boost I		No limit
3030	Tifa	Turks' Gloves	Armora Breach Surge	Non-Elemental	360.0	Single Enemy	Deal 360.0% Mag. Non-Elemental damage [Rng: Single Enemy] \nPDEF Down [Pot: Low] [Rng: Single Enemy] [Dur: 28s] [Ext: 9s] [Max pot: Mid] \n[Crit rate:10.0%] 	Mag.	4		PDEF Down			28		9	Low	Mid	Single Enemy	BuffDebuff	Crit Rate						10.0%		Single Enemy	AdditionalEffect																																		Event		ATK Boost I	ATK Boost I	PATK Boost I		No limit
3031	Tifa	Guide Gloves	Zangan Fist	Non-Elemental	1300.0	Single Enemy	Deal 1300.0% Phys. Non-Elemental damage [Rng: Single Enemy] \n[Crit rate:10.0%] \n{Spade Customization} MATK Down [Pot: Mid] [Rng: Single Enemy] [Dur: 30s] [Ext: 10s] [Max pot: High] \n{Spade Customization} When HP is greater than 50.0%, Fire Resistance Down [Pot: Mid] [Rng: Single Enemy] [Dur: 30s] [Ext: 10s] [Max pot: High] 	Phys.	4		Crit Rate						10.0%		Single Enemy	AdditionalEffect	MATK Down		Spade	30		10	Mid	High	Single Enemy	BuffDebuff	Fire Resistance Down	When HP is greater than 50.0%	Spade	30		10	Mid	High	Single Enemy	BuffDebuff																								Event		PATK Boost I	ATK Boost (Fire) I	✕ Cross Sigil Boost I (+2)		No limit
3032	Tifa	Kirin Gloves	Spiral Levin Strike	Lightning	940.0	Single Enemy	Deal 940.0% Mag. Lightning damage [Rng: Single Enemy] \nWhen HP is greater than 50.0%, MATK Up [Pot: Mid] [Rng: Self] [Dur: 35s] [Ext: 7s] [Max pot: Mid] 	Mag.	4		MATK Up	When HP is greater than 50.0%		35		7	Mid	Mid	Self	BuffDebuff																																												Crossover		MATK Boost I	MATK Boost I	✕ Cross Sigil Boost I (+2)		No limit
3033	Tifa	Shell Knuckles	Spinning Fervor	Fire	940.0	Single Enemy	Deal 940.0% Mag. Fire damage [Rng: Single Enemy] \nWhen HP is greater than 70.0%, x1.2 damage 	Mag.	4		Multiply Damage	When HP is greater than 70.0%					120.0%		Single Enemy	AdditionalEffect																																												Featured		MATK Boost I	MATK Boost I	✕ Cross Sigil Boost I (+2)		No limit
3034	Tifa	Steward Gloves	Debravera Surge	Non-Elemental	360.0	Single Enemy	Deal 360.0% Mag. Non-Elemental damage [Rng: Single Enemy] \nPATK Down [Pot: Low] [Rng: Single Enemy] [Dur: 28s] [Ext: 9s] [Max pot: Mid] \n[Crit rate:10.0%] 	Mag.	4		PATK Down			28		9	Low	Mid	Single Enemy	BuffDebuff	Crit Rate						10.0%		Single Enemy	AdditionalEffect																																		Event		ATK Boost I	ATK Boost I	MATK Boost I		No limit
3035	Tifa	Bahamut Fangs	Dark Strike	Non-Elemental	1100.0	Single Enemy	Deal 1100.0% Mag. Non-Elemental damage [Rng: Single Enemy] \nOn first use, Applies Haste [Rng: Self] [Dur: 30s] [Ext: 10s] \nMATK Up [Pot: Mid] [Rng: All Allies] [Dur: 25s] [Ext: 8s] [Max pot: High] \n[Crit rate:10.0%] 	Mag.	4		Haste	On first use		30		10	0.0%		Self	StatusChangeEffect	MATK Up			25		8	Mid	High	All Allies	BuffDebuff	Crit Rate						10.0%		Single Enemy	AdditionalEffect																								Limited		MATK Boost I	MATK Boost I	✕ Cross Sigil Boost I (+2)		No limit
3036	Tifa	Black Cat's Paws	Thundara Surge A	Lightning	290.0	All Enemies	Deal 290.0% Mag. Lightning damage [Rng: All Enemies] 	Mag.	4																																																							Event		ATK Boost I	ATK Boost I	MATK Boost I		No limit
3037	Tifa	Ultimate Leather Gloves	Tornado Shot	Non-Elemental	1000.0	Single Enemy	Deal 1000.0% Phys./Mag. Non-Elemental damage [Rng: Single Enemy] \nPATK Up [Pot: Mid] [Rng: All Allies] [Dur: 30s] [Ext: 30s] [Max pot: Mid] \nMATK Up [Pot: Mid] [Rng: All Allies] [Dur: 30s] [Ext: 30s] [Max pot: Mid] 	Phys./Mag.	0		PATK Up			30		30	Mid	Mid	All Allies	BuffDebuff	MATK Up			30		30	Mid	Mid	All Allies	BuffDebuff																																		Ultimate	30				30	1
3038	Tifa	Sabin's Claws	Aura Cannon	Non-Elemental	800.0	All Enemies	Deal 800.0% Phys. Non-Elemental damage [Rng: All Enemies] \nPATK Up [Pot: Mid] [Rng: Self] [Dur: 30s] [Ext: 10s] [Max pot: High] \nMATK Up [Pot: Mid] [Rng: Self] [Dur: 30s] [Ext: 10s] [Max pot: High] \nWhen HP is greater than 50.0%, deals 40000 additional damage [Rng: All Enemies] \n[Crit rate:10.0%] 	Phys.	4		PATK Up			30		10	Mid	High	Self	BuffDebuff	MATK Up			30		10	Mid	High	Self	BuffDebuff	Deals Fixed Additional Damage	When HP is greater than 50.0%					40000		All Enemies	AdditionalEffect	Crit Rate					10.0%		All Enemies	AdditionalEffect															Crossover		PATK Boost I	MATK Boost I	✕ Cross Sigil Boost I (+2)		No limit
3039	Tifa	Blue Daffodil Gloves	Blue Florescent Flurry	Non-Elemental	1100.0	Single Enemy	Deal 1100.0% Phys. Non-Elemental damage [Rng: Single Enemy] \nApplies Exploit Weakness [Pot: 40.0%] [Rng: Self] [Dur: 70s] [Ext: 14s] \n[Crit rate:10.0%] 	Phys.	4		Exploit Weakness			70		14	40.0%		Self	StatusChangeEffect	Crit Rate						10.0%		Single Enemy	AdditionalEffect																																		Limited		PATK Boost I	MATK Boost I	✕ Cross Sigil Boost I (+2)		No limit
3040	Tifa	Premium Heart	Ravaging Axe Kick	Non-Elemental	2000.0	Single Enemy	Deal 2000.0% Phys./Mag. Non-Elemental damage [Rng: Single Enemy] \nApplies Haste [Rng: Self] [Dur: 30s] [Ext: 30s] 	Phys./Mag.	0		Haste			30		30	0.0%		Self	StatusChangeEffect																																												Ultimate	15				50	3
3041	Tifa	Odin Gloves	Aerora Surge	Wind	450.0	Single Enemy	Deal 450.0% Mag. Wind damage [Rng: Single Enemy] 	Mag.	4																																																							Grindable		ATK Boost I	MATK Boost I	MATK Boost I		No limit
3042	Tifa	Gauntlets of the Worthy	Geo Combo	Earth	1120.0	Single Enemy	Deal 1120.0% Phys. Earth damage [Rng: Single Enemy] \nWhen HP is greater than 50.0%, Earth Damage Up [Pot: Mid] [Rng: All Allies] [Dur: 25s] [Ext: 8s] [Max pot: High] \nOn first use, +3 ATB Gauge [Rng: Self] 	Phys.	4		Earth Damage Up	When HP is greater than 50.0%		25		8	Mid	High	All Allies	BuffDebuff	ATB+	On first use					3		Self	AtbChangeEffect																																		Limited		PATK Boost I	PATK Boost I	✕ Cross Sigil Boost I (+2)		No limit
3043	Tifa	Járngreipr	Armora Breach Surge A	Non-Elemental	250.0	All Enemies	Deal 250.0% Mag. Non-Elemental damage [Rng: All Enemies] \nPDEF Down [Pot: Low] [Rng: All Enemies] [Dur: 35s] [Ext: 8s] [Max pot: Mid] \n[Crit rate:10.0%] 	Mag.	4		PDEF Down			35		8	Low	Mid	All Enemies	BuffDebuff	Crit Rate						10.0%		All Enemies	AdditionalEffect																																		Event		ATK Boost I	PATK Boost I	PATK Boost I		No limit
3044	Tifa	Elegant Gloves	Spiral Tremor	Earth	1340.0	Single Enemy	Deal 1340.0% Mag. Earth damage [Rng: Single Enemy] \nApplies Earth Weapon Boost [Pot: 35.0%] [Rng: All Allies] [Dur: 60s] [Ext: 20s] \nOn first use, Applies Amp. Earth Abilities [Damage +50.0% up to 3 time(s)] [Rng: Self] [Dur: 60s] [Ext: 0s] \n{Heart Customization} Deal 1680.0% Mag. Earth damage [Rng: Single Enemy] 	Mag.	4		Earth Weapon Boost			60		20	35.0%		All Allies	StatusChangeEffect	Amp. Earth Abilities	On first use		60	3	0	50.0%		Self	StatusChangeEffect	Deal 1680.0% Mag. Earth damage [Rng: Single Enemy] 		Heart				1680.0		Single Enemy	DamageEffect																								Limited		MATK Boost I	MATK Boost I	✕ Cross Sigil Boost I (+2)		No limit
3045	Tifa	Penance Gloves	Fira Surge A	Fire	290.0	All Enemies	Deal 290.0% Mag. Fire damage [Rng: All Enemies] 	Mag.	4																																																							Event		ATK Boost I	MATK Boost I	MATK Boost I		No limit
3046	Tifa	Shining Gloves	Hydrospike	Water	1120.0	Single Enemy	Deal 1120.0% Phys. Water damage [Rng: Single Enemy] \nPATK Down [Pot: Mid] [Rng: Single Enemy] [Dur: 30s] [Ext: 10s] [Max pot: High] \nWhen HP is greater than 50.0%, MATK Down [Pot: Mid] [Rng: Single Enemy] [Dur: 30s] [Ext: 10s] [Max pot: High] 	Phys.	4		PATK Down			30		10	Mid	High	Single Enemy	BuffDebuff	MATK Down	When HP is greater than 50.0%		30		10	Mid	High	Single Enemy	BuffDebuff																																		Featured		PATK Boost I	PATK Boost I	✕ Cross Sigil Boost I (+2)		No limit
3047	Tifa	Class President's Bracelet	Student Council Windstrike	Wind	1060.0	Single Enemy	Deal 1060.0% Phys. Wind damage [Rng: Single Enemy] \nWhen HP is greater than 50.0%, PATK Up [Pot: Mid] [Rng: All Allies] [Dur: 25s] [Ext: 8s] [Max pot: High] \n{Spade Customization} PDEF Down [Pot: Mid] [Rng: Single Enemy] [Dur: 25s] [Ext: 8s] [Max pot: High] 	Phys.	4		PATK Up	When HP is greater than 50.0%		25		8	Mid	High	All Allies	BuffDebuff	PDEF Down		Spade	25		8	Mid	High	Single Enemy	BuffDebuff																																		Crossover		PATK Boost I	PATK Boost I	✕ Cross Sigil Boost I (+2)		No limit
3048	Tifa	Striped Moogle Gloves	Defaithra Surge	Non-Elemental	360.0	Single Enemy	Deal 360.0% Mag. Non-Elemental damage [Rng: Single Enemy] \nMATK Down [Pot: Low] [Rng: Single Enemy] [Dur: 28s] [Ext: 9s] [Max pot: Mid] \n[Crit rate:10.0%] 	Mag.	4		MATK Down			28		9	Low	Mid	Single Enemy	BuffDebuff	Crit Rate						10.0%		Single Enemy	AdditionalEffect																																		Event		ATK Boost I	PATK Boost I	MATK Boost I		No limit
